control/mA	<Ewe>/V	
2.0000000E-002	1.1293330E+000
2.0000000E-002	1.1292816E+000
2.0000000E-002	1.1292561E+000
2.0000000E-002	1.1292096E+000
2.0000000E-002	1.1291718E+000
2.0000000E-002	1.1291354E+000
2.0000000E-002	1.1290903E+000
2.0000000E-002	1.1290401E+000
2.0000000E-002	1.1289927E+000
2.0000000E-002	1.1289377E+000
2.0000000E-002	1.1289197E+000
2.0000000E-002	1.1288838E+000
2.0000000E-002	1.1288369E+000
2.0000000E-002	1.1288167E+000
2.0000000E-002	1.1286917E+000
2.0000000E-002	1.1287498E+000
2.0000000E-002	1.1287063E+000
2.0000000E-002	1.1286749E+000
2.0000000E-002	1.1286542E+000
2.0000000E-002	1.1286008E+000
2.0000000E-002	1.1285419E+000
2.0000000E-002	1.1285186E+000
