Ewe/V	<I>/mA	
8.3864325E-001	1.179455038119961E-001
8.3964324E-001	1.200056783838153E-001
8.4073901E-001	1.223467451408334E-001
8.4168714E-001	1.244768372878367E-001
8.4264272E-001	1.265305414069405E-001
8.4370828E-001	1.285947300330577E-001
8.4471291E-001	1.301754405310215E-001
8.4563881E-001	1.318329536311680E-001
8.4665692E-001	1.334228851777546E-001
8.4768695E-001	1.347608838851342E-001
8.4868687E-001	1.364154658834323E-001
8.4968489E-001	1.375998429227578E-001
8.5064685E-001	1.388470246773340E-001
8.5167086E-001	1.398333316483962E-001
8.5264498E-001	1.409722164045184E-001
8.5368747E-001	1.423021702437987E-001
8.5464728E-001	1.434696623865445E-001
8.5567468E-001	1.445632870758002E-001
8.5666281E-001	1.457360639979832E-001
8.5765928E-001	1.465780775320380E-001
8.5863292E-001	1.475123367018898E-001
8.5964686E-001	1.486186077237521E-001
8.6066645E-001	1.493941541900427E-001
8.6166936E-001	1.503040956221358E-001
8.6271507E-001	1.512697372266645E-001
8.6369282E-001	1.518949709342720E-001
8.6463386E-001	1.523812865931482E-001
8.6562419E-001	1.531756925386061E-001
8.6667848E-001	1.540682013315532E-001
8.6769438E-001	1.549194554033821E-001
8.6863863E-001	1.555151902782255E-001
8.6966383E-001	1.563102914518819E-001
8.7061524E-001	1.569811801337417E-001
8.7165463E-001	1.575589664238186E-001
8.7270051E-001	1.583506948836595E-001
8.7368244E-001	1.589601220364543E-001
8.7466764E-001	1.595844966824052E-001
8.7562752E-001	1.603231770957905E-001
8.7663418E-001	1.607608392126663E-001
8.7762767E-001	1.612671786040714E-001
8.7865847E-001	1.620072989086800E-001
8.7965554E-001	1.626047829890420E-001
8.8063556E-001	1.634297088493185E-001
8.8163555E-001	1.639752730668067E-001
8.8261557E-001	1.646458184380346E-001
8.8366550E-001	1.652875803812255E-001
8.8468885E-001	1.657942040374323E-001
8.8560849E-001	1.664976797968387E-001
8.8671678E-001	1.672056509612676E-001
8.8765538E-001	1.676109408412785E-001
8.8867652E-001	1.683255581109755E-001
8.8967252E-001	1.686197651714892E-001
8.9068329E-001	1.690237572365980E-001
8.9161557E-001	1.697641001251903E-001
8.9265460E-001	1.702612966842227E-001
8.9364022E-001	1.710381088588313E-001
8.9467424E-001	1.716344390104600E-001
8.9569980E-001	1.720827077346488E-001
8.9660299E-001	1.729118257079769E-001
8.9763105E-001	1.734537744446916E-001
8.9861536E-001	1.739650126673320E-001
8.9966953E-001	1.747652163270803E-001
9.0065324E-001	1.751806219404495E-001
9.0159553E-001	1.758519321143650E-001
9.0268677E-001	1.761256836950271E-001
9.0366048E-001	1.766392814561453E-001
9.0461391E-001	1.773966538810637E-001
9.0568078E-001	1.780654139364826E-001
9.0665650E-001	1.786896194766392E-001
9.0765560E-001	1.793432027564013E-001
9.0868109E-001	1.798635183151416E-001
9.0966100E-001	1.805227910819238E-001
9.1066754E-001	1.810697373467365E-001
9.1168576E-001	1.815229738912540E-001
9.1268057E-001	1.823510264675821E-001
9.1366208E-001	1.829025657857706E-001
9.1463310E-001	1.834181877911145E-001
9.1564161E-001	1.838883823713040E-001
9.1669166E-001	1.843973856172243E-001
9.1763467E-001	1.851965134509781E-001
9.1867173E-001	1.859488161322989E-001
9.1961879E-001	1.865237270336157E-001
9.2062855E-001	1.873521900053667E-001
9.2166895E-001	1.878196807730581E-001
9.2265308E-001	1.884201686637152E-001
9.2360443E-001	1.892756726825082E-001
9.2465442E-001	1.897701667019849E-001
9.2562586E-001	1.906969014699587E-001
9.2668426E-001	1.913201598389298E-001
9.2764741E-001	1.918954315548866E-001
9.2867070E-001	1.922298306567587E-001
9.2960829E-001	1.929613552782268E-001
9.3065500E-001	1.936915580926644E-001
9.3163079E-001	1.945845677206917E-001
9.3264574E-001	1.951149815076836E-001
9.3361735E-001	1.959756125053951E-001
9.3465447E-001	1.966654618741628E-001
9.3562806E-001	1.973090289549191E-001
9.3666208E-001	1.982158881162298E-001
9.3764406E-001	1.988627554981210E-001
9.3862319E-001	1.996836593256335E-001
9.3965614E-001	2.005160317825920E-001
9.4064784E-001	2.010168762320055E-001
9.4166875E-001	2.014500326518887E-001
9.4264382E-001	2.022742820679806E-001
9.4363964E-001	2.029996993307388E-001
9.4464076E-001	2.039536480219555E-001
9.4563848E-001	2.046441981669131E-001
9.4666755E-001	2.054245347461232E-001
9.4759780E-001	2.062874062624580E-001
9.4861156E-001	2.069346476325137E-001
9.4961554E-001	2.078191879032167E-001
9.5061398E-001	2.086566332981090E-001
9.5163941E-001	2.093350241222587E-001
9.5270544E-001	2.103615983657519E-001
9.5366102E-001	2.107785072984374E-001
9.5463449E-001	2.114180328270944E-001
9.5561457E-001	2.124414277387588E-001
9.5661259E-001	2.131652577976597E-001
9.5763165E-001	2.140868984906179E-001
9.5865458E-001	2.149486402670179E-001
9.5966065E-001	2.156068182670747E-001
9.6066171E-001	2.163625133251275E-001
9.6164918E-001	2.171180734512252E-001
9.6266669E-001	2.179440629391385E-001
9.6363139E-001	2.188412786298799E-001
9.6461028E-001	2.195061258169191E-001
9.6562946E-001	2.204048359416044E-001
9.6664053E-001	2.211024956644287E-001
9.6762538E-001	2.217138062681059E-001
9.6859378E-001	2.228225266493338E-001
9.6965539E-001	2.235339498274076E-001
9.7065461E-001	2.245045308142178E-001
9.7165251E-001	2.253753628662016E-001
9.7263986E-001	2.261134028802214E-001
9.7360075E-001	2.269189311043611E-001
9.7466022E-001	2.277800088595026E-001
9.7561580E-001	2.284040951873281E-001
9.7664553E-001	2.293980634410162E-001
9.7764987E-001	2.301124505985894E-001
9.7863203E-001	2.308131271398570E-001
9.7961098E-001	2.313070479577706E-001
9.8064923E-001	2.319621546088357E-001
9.8166418E-001	2.328628186778487E-001
9.8265046E-001	2.337538852418306E-001
9.8366451E-001	2.345298446795137E-001
9.8464334E-001	2.355064392182755E-001
9.8561913E-001	2.360212789856890E-001
9.8662442E-001	2.368841850062133E-001
9.8762035E-001	2.378024665043279E-001
9.8864490E-001	2.384068717094565E-001
9.8963439E-001	2.392514249956115E-001
9.9061739E-001	2.399380286143140E-001
9.9164945E-001	2.405256413666708E-001
9.9262208E-001	2.407673096491232E-001
9.9358922E-001	2.414173534469422E-001
9.9461246E-001	2.422398387155678E-001
9.9564248E-001	2.430211336746844E-001
9.9668407E-001	2.435382838211027E-001
9.9761933E-001	2.442652082488848E-001
9.9863559E-001	2.449814638846823E-001
9.9963015E-001	2.454892193016303E-001
1.0006611E+000	2.462485489475608E-001
1.0016198E+000	2.467749288449261E-001
1.0026698E+000	2.473516427381748E-001
1.0036529E+000	2.480597326599594E-001
1.0046277E+000	2.485013823225550E-001
1.0056373E+000	2.487630954079849E-001
1.0066205E+000	2.493648983521253E-001
1.0076284E+000	2.498428858127648E-001
1.0086876E+000	2.506012352111660E-001
1.0096452E+000	2.510294516437819E-001
1.0106368E+000	2.515640572207626E-001
1.0116254E+000	2.519767085419158E-001
1.0126148E+000	2.522612584653454E-001
1.0136150E+000	2.528516086675829E-001
1.0146267E+000	2.533513865097845E-001
1.0156590E+000	2.537542321958957E-001
1.0166651E+000	2.542782153241556E-001
1.0176376E+000	2.543475291799417E-001
1.0186282E+000	2.544578614701718E-001
1.0196019E+000	2.550259487669795E-001
1.0206126E+000	2.552412675794993E-001
1.0216540E+000	2.557585476718152E-001
1.0226372E+000	2.561113317000787E-001
1.0236522E+000	2.563259860374769E-001
1.0246279E+000	2.568612707242406E-001
1.0256482E+000	2.569983549302020E-001
1.0266197E+000	2.572874108692655E-001
1.0276228E+000	2.576816473011423E-001
1.0286368E+000	2.577925679947590E-001
1.0296167E+000	2.581180296880516E-001
1.0306498E+000	2.580503144865327E-001
1.0316062E+000	2.579088127120714E-001
1.0325937E+000	2.582560449378259E-001
1.0336225E+000	2.585051563101697E-001
1.0346237E+000	2.586106461221496E-001
1.0356458E+000	2.588937638963249E-001
1.0366313E+000	2.588638652331482E-001
1.0376464E+000	2.590478264078353E-001
1.0386294E+000	2.591681163272317E-001
1.0396153E+000	2.591690061081477E-001
1.0406054E+000	2.594951597631576E-001
1.0416096E+000	2.594489392100088E-001
1.0426161E+000	2.594740188653137E-001
1.0435989E+000	2.592097494773575E-001
1.0446026E+000	2.592139145519887E-001
1.0456674E+000	2.592343086030431E-001
1.0466315E+000	2.593780529015861E-001
1.0476274E+000	2.591655217343414E-001
1.0485946E+000	2.594338282464079E-001
1.0495872E+000	2.592038179889256E-001
1.0505874E+000	2.592293387870233E-001
1.0516151E+000	2.592808388029972E-001
1.0526347E+000	2.591470240301015E-001
1.0535698E+000	2.591474878299738E-001
1.0545666E+000	2.591877269839495E-001
1.0556197E+000	2.589646643766814E-001
1.0565760E+000	2.585642882371930E-001
1.0575798E+000	2.584879061422583E-001
1.0586414E+000	2.584168056676557E-001
1.0596118E+000	2.585544938162445E-001
1.0606132E+000	2.583609820071165E-001
1.0616246E+000	2.582868643763926E-001
1.0625877E+000	2.581482436486811E-001
1.0635964E+000	2.577896198815335E-001
1.0646362E+000	2.579031649429653E-001
1.0656081E+000	2.575512136377025E-001
1.0666094E+000	2.575467436504715E-001
1.0676171E+000	2.574541344478427E-001
1.0686120E+000	2.570884452022959E-001
1.0696225E+000	2.567082337566279E-001
1.0706099E+000	2.566702450919145E-001
1.0715677E+000	2.564010287776510E-001
1.0726345E+000	2.564941652832189E-001
1.0736293E+000	2.564337465008224E-001
1.0746253E+000	2.563183821015507E-001
1.0755870E+000	2.562676169033127E-001
1.0766362E+000	2.560726101181008E-001
1.0776170E+000	2.560658392342248E-001
1.0785940E+000	2.560138328934327E-001
1.0796226E+000	2.557096520899176E-001
1.0806013E+000	2.556624432753845E-001
1.0816048E+000	2.552447251409555E-001
1.0826293E+000	2.548498801861688E-001
1.0836073E+000	2.549187460884674E-001
1.0845921E+000	2.547179808313289E-001
1.0855873E+000	2.547731632789136E-001
1.0865800E+000	2.545864253100054E-001
1.0875695E+000	2.542902522481751E-001
1.0886436E+000	2.541737610431274E-001
1.0896556E+000	2.540660419347196E-001
1.0905668E+000	2.539599773319874E-001
1.0915890E+000	2.540558910761823E-001
1.0925987E+000	2.537527176194621E-001
1.0936136E+000	2.538027838386396E-001
1.0945947E+000	2.535365017346392E-001
1.0955980E+000	2.532577740446640E-001
1.0966151E+000	2.534294171330607E-001
1.0975673E+000	2.534865087956955E-001
1.0985634E+000	2.535184003421167E-001
1.0996133E+000	2.535933326811546E-001
1.1006135E+000	2.535202579462990E-001
1.1016067E+000	2.535583127865810E-001
1.1026148E+000	2.535645356253977E-001
1.1036211E+000	2.534710099337758E-001
1.1045874E+000	2.537261028425633E-001
1.1056217E+000	2.537387256933434E-001
1.1065706E+000	2.536365326405265E-001
1.1075834E+000	2.533425130351299E-001
1.1085665E+000	2.532864748215191E-001
1.1095755E+000	2.535902638044707E-001
1.1105775E+000	2.538339186590707E-001
1.1115880E+000	2.540234839142439E-001
1.1126370E+000	2.543158487748363E-001
1.1136090E+000	2.544785980053801E-001
1.1146342E+000	2.547387533299537E-001
1.1155994E+000	2.551051026649449E-001
1.1165802E+000	2.553362835181748E-001
1.1175890E+000	2.556471728462384E-001
1.1185975E+000	2.559324268150283E-001
1.1196252E+000	2.562318457957878E-001
1.1205564E+000	2.562810226392154E-001
1.1215470E+000	2.566770673462719E-001
1.1226065E+000	2.572172207381920E-001
1.1236013E+000	2.579785556492313E-001
1.1245451E+000	2.583740298507435E-001
1.1255589E+000	2.591542703960794E-001
1.1265582E+000	2.597188063920416E-001
1.1276008E+000	2.602911026421897E-001
1.1286061E+000	2.611293223224020E-001
1.1296072E+000	2.618055436929527E-001
1.1306041E+000	2.626950232176926E-001
1.1316235E+000	2.634705672433380E-001
1.1326394E+000	2.642800542747690E-001
1.1336149E+000	2.648704906091988E-001
1.1345972E+000	2.660012592914223E-001
1.1355623E+000	2.670840694254406E-001
1.1366071E+000	2.683420575344240E-001
1.1376164E+000	2.695566641527365E-001
1.1385998E+000	2.709544033610405E-001
1.1395968E+000	2.723718481793025E-001
1.1405503E+000	2.735852680280981E-001
1.1415939E+000	2.752752603791960E-001
1.1425865E+000	2.769184685526915E-001
1.1436375E+000	2.785313368760156E-001
1.1445867E+000	2.804698354655420E-001
1.1455858E+000	2.820424480287698E-001
1.1465937E+000	2.838436613430559E-001
1.1475786E+000	2.861803271607108E-001
1.1485968E+000	2.882427808632233E-001
1.1495640E+000	2.905476117282761E-001
1.1505836E+000	2.930807502370170E-001
1.1515749E+000	2.955012344786907E-001
1.1525972E+000	2.984732911413079E-001
1.1535550E+000	3.011994855077145E-001
1.1545734E+000	3.042550979662659E-001
1.1555552E+000	3.075936768508076E-001
1.1566019E+000	3.107832902556695E-001
1.1576233E+000	3.143981068908255E-001
1.1586111E+000	3.179021420790602E-001
1.1596055E+000	3.217062038304022E-001
1.1605748E+000	3.261175448932341E-001
1.1615676E+000	3.304128986329298E-001
1.1625605E+000	3.352091965289388E-001
1.1635963E+000	3.400574104222658E-001
1.1645731E+000	3.451291283850231E-001
1.1655797E+000	3.503658960989418E-001
1.1666086E+000	3.559809519009303E-001
1.1675746E+000	3.619246418902513E-001
1.1686002E+000	3.683117637072861E-001
1.1695578E+000	3.747357847528061E-001
1.1705890E+000	3.815593184212092E-001
1.1716069E+000	3.883343472709360E-001
1.1726069E+000	3.957603404936201E-001
1.1735752E+000	4.036715546213170E-001
1.1745626E+000	4.120046296617144E-001
1.1755955E+000	4.206900361486103E-001
1.1766011E+000	4.296966079335292E-001
1.1775980E+000	4.390310200518339E-001
1.1786076E+000	4.486179770514918E-001
1.1796205E+000	4.588691268471046E-001
1.1806281E+000	4.693880529985535E-001
1.1815815E+000	4.804088209804291E-001
1.1825961E+000	4.920550729740523E-001
1.1835955E+000	5.037046640841067E-001
1.1846200E+000	5.158168158648104E-001
1.1855555E+000	5.285294675933443E-001
1.1865896E+000	5.418861064886116E-001
1.1875801E+000	5.557694850856958E-001
1.1885527E+000	5.698725382698147E-001
1.1896005E+000	5.846713235403294E-001
1.1905648E+000	5.996759497363717E-001
1.1915774E+000	6.152857456663208E-001
1.1925753E+000	6.315408189466343E-001
1.1935543E+000	6.480148243010397E-001
1.1946086E+000	6.650382456393427E-001
1.1956060E+000	6.828031412176658E-001
1.1965833E+000	7.004212201182254E-001
1.1976237E+000	7.188068464981239E-001
1.1985761E+000	7.378519287083716E-001
1.1995502E+000	7.571947202852733E-001
1.2005466E+000	7.772919306670900E-001
1.2015669E+000	7.974064831881691E-001
1.2025720E+000	8.183168519688042E-001
1.2035675E+000	8.397960470876455E-001
1.2045683E+000	8.614088259046047E-001
1.2055515E+000	8.837571562248794E-001
1.2065474E+000	9.063364447278257E-001
1.2075827E+000	9.293241886180432E-001
1.2085932E+000	9.529053956405349E-001
1.2095774E+000	9.765173810325125E-001
1.2106040E+000	1.000417494069357E+000
1.2115779E+000	1.025358104232280E+000
1.2125798E+000	1.050246682997933E+000
1.2135524E+000	1.075795194417106E+000
1.2145493E+000	1.101549186108134E+000
1.2155614E+000	1.127711095812064E+000
1.2165792E+000	1.154194347036672E+000
1.2175794E+000	1.181039055577081E+000
1.2185869E+000	1.208371600022119E+000
1.2195542E+000	1.236165139771215E+000
1.2205946E+000	1.263930172936108E+000
1.2215979E+000	1.292331441248558E+000
1.2225535E+000	1.320555943902798E+000
1.2235525E+000	1.349221951926629E+000
1.2245569E+000	1.378583826690644E+000
1.2256131E+000	1.407985135549652E+000
1.2265825E+000	1.437802296224767E+000
1.2275836E+000	1.467873736413665E+000
1.2285775E+000	1.497863299933488E+000
1.2296201E+000	1.528651209011706E+000
1.2305979E+000	1.559564069327379E+000
1.2315301E+000	1.590524447533666E+000
1.2325292E+000	1.622099071825570E+000
1.2335336E+000	1.653769822601150E+000
1.2345898E+000	1.685590215111809E+000
1.2355521E+000	1.717549532566228E+000
1.2365857E+000	1.749765278632138E+000
1.2375847E+000	1.782416962610897E+000
1.2385246E+000	1.815266703109753E+000
1.2395794E+000	1.848180618761052E+000
1.2405751E+000	1.881478054330703E+000
1.2415971E+000	1.914820035906871E+000
1.2425345E+000	1.948424380010753E+000
1.2435440E+000	1.982432529740386E+000
1.2445563E+000	2.016343586693432E+000
1.2455730E+000	2.050831357671832E+000
1.2465563E+000	2.085333131490247E+000
1.2475783E+000	2.119465900671443E+000
1.2485336E+000	2.154030614797005E+000
1.2495598E+000	2.189202089969266E+000
1.2505366E+000	2.224133480517641E+000
1.2515463E+000	2.259670954442621E+000
1.2525506E+000	2.295034616390307E+000
1.2535156E+000	2.330755518559286E+000
1.2545465E+000	2.366370754514968E+000
1.2555753E+000	2.402597196096066E+000
1.2565752E+000	2.438650561380587E+000
1.2575692E+000	2.474785627793025E+000
1.2585407E+000	2.511147995536430E+000
1.2595874E+000	2.547774952791983E+000
1.2605948E+000	2.584378755334299E+000
1.2615770E+000	2.620756828866043E+000
1.2625762E+000	2.657574885015856E+000
1.2635645E+000	2.694631515919752E+000
1.2645787E+000	2.731998390609242E+000
1.2655966E+000	2.769330674288227E+000
1.2665850E+000	2.806789008735798E+000
1.2675692E+000	2.844411408279484E+000
1.2685397E+000	2.882201620886072E+000
1.2695686E+000	2.919960903168530E+000
1.2705760E+000	2.958110392684972E+000
1.2715709E+000	2.996048866570519E+000
1.2725348E+000	3.034377118650243E+000
1.2735902E+000	3.072260735847905E+000
1.2745574E+000	3.110455877335568E+000
1.2755744E+000	3.149111070634270E+000
1.2765458E+000	3.187679749677244E+000
1.2775377E+000	3.226475264750363E+000
1.2785970E+000	3.265449904395339E+000
1.2795845E+000	3.304322366913155E+000
1.2805589E+000	3.343462802001156E+000
1.2815858E+000	3.382698960517800E+000
1.2826294E+000	3.421722097394131E+000
1.2835828E+000	3.461098757798432E+000
1.2845733E+000	3.500371128215392E+000
1.2855650E+000	3.539891522284837E+000
1.2865833E+000	3.579300543719938E+000
1.2875515E+000	3.618729705882174E+000
1.2885523E+000	3.658824134263341E+000
1.2895542E+000	3.698744046185737E+000
1.2905667E+000	3.738703377054918E+000
1.2915382E+000	3.778778228562445E+000
1.2925972E+000	3.818621241469735E+000
1.2935479E+000	3.858922726443040E+000
1.2945925E+000	3.899297897473769E+000
